B08ZDR94JL,Quién le toca,{'all'},Eduardo vanegas,Activación gratis,1,1 de 5,"“Alexa, abre quién le toca”","La próxima vez que estés tratando de decidir a quién le toca escoger algo o hacer alguna tarea, solo pídele a Alexa que te ayude. Por ejemplo, si estás tratando de decidir a quién le toca escoger una película en una noche de película, Alexa puede seleccionar al azar el nombre de alguien de la lista. O si estás tratando de decidir quién debe sacar la basura, ¡Alexa también puede ayudar con eso!",quién le toca,,,pañol (MX),,,Juegos y Curiosidades
B0BLWB4XL8,La Hora de Pistear,{'all'},Mj Kusumi,Activación gratis,8,5 de 5,"“Alexa, comienza la hora de pistear”,“Alexa, inicia la hora de pistear y pide una partida”,“Alexa, inicia la hora de pistear y pide un juego”","Divertidas dinámicas y actividades para jugar con tus amigos. Invita a Alexa a la fiesta diciendo: Alexa, inicia la hora de pistear. 

Juega una partida y mantente al tanto de las indicaciones de Alexa o pídele que te recomiende una dinámica. Haz de esta skill tan divertida como quieras escogiendo los castigos que tendrán que hacer todos.",la hora de pistear,,,pañol (MX),,,Juegos y Curiosidades
B09RJSVM18,FayerWayer,{'all'},Acces,Activación gratis,0,,"“Alexa, ¿cuáles son las noticias (del día)?”,“Alexa, pon el resumen de noticias.”",Sitio de noticias de tecnología.,,https://www.fayerwayer.com/,https://www.fayerwayer.com/,pañol (MX),,,Noticias
B08GN9CY52,producto continuo,{'all'},Castellani Davide,Activación gratis,1,5 de 5,"“Alexa, abre producto continuo”","Esta skill te permite hacer un producto de un número ilimitado de factores.
NOTA: Esta skill fue creada por el mismo creador de ""Continuous Sum""

Siga al creador en su sitio web (https://www.castellanidavide.it) y en su Blog (https://www.castellanidavide.it/blog).",producto continuo,https://creator.voiceflow.com/creator/terms?name=Davide&skill=producto%20continuo&children=false,https://creator.voiceflow.com/creator/terms?name=Davide&skill=producto%20continuo&children=false,"pañol (ES), español (MX), español (US)",,,Servicios
B08B8FQX2H,FÁBRICA DE EMPRENDEDORES,{'all'},The Maker Factiry,Activación gratis,2,5 de 5,"“Alexa, empieza FÁBRICA DE EMPRENDEDORES”,“Alexa, Inicia Fábrica de Emprendedores”,“Alexa, Abre Fábrica de Emprendedores”","Un consejo diario que te ayudará a abrir los ojos el nuevo emprendimiento, también podrás preguntar sobre dudas que tengas de tu negocio , empresa o idea por desarrollar. 
Encontrarás tips, trucos, ideas innovadoras y disruptivas que te llevaran a lograr el éxito inmediato. 
No sabes como levantar capital para tu negocio, tambien tenemos tips para llevar tu negocio a ser el número uno.",fábrica de emprendedores,https://creator.voiceflow.com/creator/terms?name=Jo%C3%A3o%20Paulo%20Alqueres&skill=F%C3%81BRICA%20DE%20EMPRENDEDORES&children=false,https://creator.voiceflow.com/creator/terms?name=Jo%C3%A3o%20Paulo%20Alqueres&skill=F%C3%81BRICA%20DE%20EMPRENDEDORES&children=false,pañol (MX),,,Negocios y Finanzas
B085VP89VZ,Warzone Dropper y Desafíos,{'all'},gudwinz,Activación gratis,61,3.8 de 5,"“Alexa, pregunta a War Zone por un desafío.”,“Alexa, pregunta a War Zone por coordenadas.”,“Alexa, abre War Zone.”","Si usted o la tropa no pueden decidir dónde aterrizar, el Warzone Dropper conoce el camino :)

Con esta skill no oficial, puedes preguntarle a Warzone Dropper dónde aterrizar con Alexa A.I.

Actualmente un lugar al azar. Posible actualización para una mejor precisión en el futuro.

Aquí encontrarás todas las atracciones en Warzone, incluidos los grandes lugares sin nombre.

Por favor deje comentarios con una revisión o comentario. Muchas gracias

ACTUALIZACIÓN: ahora puede solicitar Warzone Dropper para las coordenadas. Es genial ir a lugares sin nombre.

También puedes pedirle a Warzone Dropper por un desafío, para condimentar las cosas si quieres.

Gracias por el apoyo continuo, ¡lo apreciamos mucho! :)",war zone,,,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT), japonés (JP)",,,Juegos y Curiosidades
B0BSP27VV5,Estrella Digital Atl,{'all'},FastCast DWC-LLC,Activación gratis,0,,"“Alexa, abre estrella digital a. t. l.”,“Alexa, iniciar estrella digital a. t. l.”,“Alexa, reproducir estrella digital a. t. l.”","Somos una radio familiar, transmitiendo 25 horas al día 7 días a la semana. Tu familia al aire.",estrella digital a. t. l.,https://fastcast4u.com/help/467,https://fastcast4u.com/help/465,"pañol (ES), español (MX), español (US)",,,Música y Audio
B09MZT5XV2,Estudio Foto Pokys,{'all'},abcontrol.es,Activación gratis,0,,"“Alexa, abre estudio foto poquis”,“reportaje de Navidad”,“reportaje de bebé”","ES: 
La skill ofrece vídeos de los reportajes de Estudio Foto Pokys y se actualizan periódicamente. Para ver el vídeo de un reportaje solo tienes que decir su nombre. También puedes preguntar los reportajes disponibles. 

Para iniciar la skill, prueba a decir:
- “Alexa, abre estudio foto poquis”.

Mientras estés usando la skill, prueba a decir:
-  ""Reportaje de boda"",  para ver un reportaje de boda.
-  ""Reportajes disponibles"", para saber los reportajes disponibles.
  
Durante la reproducción de un vídeo, prueba a decir:
- “Alexa, pausa” para pausar o detener la reproducción.
- “Alexa, continúa” para reanudar la reproducción.

Advertencia:
Los contenidos de esta skill están en catalán, inglés y español.
Disponible para dispositivos con Alexa:  Echo Show 5 , Echo Show 8, Echo Show 11, Fire TV stick Lite, Fire TV Cube

Acerca del contenido de Estudio Foto Pokys:
El contenido de la skill ha sido producido por Estudio Foto Pokys. Con Alexa entramos en la era de los sistemas de voz inteligentes para que sea muy fácil compartir tus reportajes con la familia y amigos.  Descubre la experiencia de ver tu reportaje con comodidad y calidad en tu smart TV con Alexa, y dispositivos Alexa con pantalla. 

Desde 1982 haciendo fotos a todos nuestros clientes. Con nuestras cámaras hemos ido escribiendo la historia de muchas familias desde los abuelos a sus nietos. Empezando desde el analógico, luego las tecnologías digitales y hora inteligencia artifical con Alexa voice AI. Creatividad, diseño y responsabilidad hacen que lleguemos tan lejos y con tantos clientes amigos. 

www.fotopokys.com
Zaragoza - Spain",estudio foto poquis,http://www.fotopokys.com,http://www.fotopokys.com,"pañol (ES), español (MX), español (US)",,,Películas y TV
B0BJ1V4BZW,Life Plus,{'all'},Hyundai Technology,Activación gratis,0,,"“Alexa, enciende la luz del salón”,“Alexa, apaga la luz del salón”","Simplemente puede pedirle a Alexa que controle sus productos Life Plus. Después de conectar Alexa a sus productos en unos pocos pasos simples:
1. Descargue la aplicación ""Life Plus"" desde Google Play o iOS App Store;
2. Abra la aplicación y registre una nueva cuenta (o inicie sesión si ya se ha registrado);
3. Encienda los dispositivos ""Life Plus"" y conéctelos con la aplicación ""Life Plus"";
4. Active la skill ""Life Plus"", se le dirigirá a la página de inicio de sesión, siga las instrucciones en la página para completar el enlace;
5. Dígale a Echo “Alexa, descubre mis dispositivos”. Espere hasta que Alexa confirme que ha encontrado los dispositivos;
6. La configuración ha finalizado. Pruebe sus dispositivos utilizando Echo.
Alexa, enciende la luz del salón.
Alexa, apaga la luz del salón.
Alexa, baja el brillo de la luz del salón.
Alexa, aumenta el brillo de la luz del salón.
Alexa, ajusta la luz del salón al 20 por ciento.
Alexa, pon la luz del dormitorio en verde.",,https://www.hyundaitechnology.com.mx/pages/politica-de-privacidad,,"pañol (ES), español (MX), español (US), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US)",,,Smart Home
B09F3N6JRL,Sombrero Pensante Inglés,{'all'},Thinking Cap,Activación gratis,22,4.4 de 5,"“Alexa, abre Sombrero Pensante inglés”","¡Empieza desde cero y aprende a hablar inglés!

Con Sombrero Pensante inglés podrás aprender a hablar Inglés Americano y empezar a conversar desde el primer día.

Empieza a hablar en inglés mientras paseas con Caperucita Roja (alias The Little Red Riding Hood) por el Bosque Encantado de las Lenguas. Aprende nuevas frases a través de divertidas conversaciones con el Lobo Feroz (alias The Big Bad Wolf), El Hombre de Jengibre (alias The Gingerbread Man) y otros habitantes del Bosque Encantado. Por el camino, gana monedas de oro y compra valiosos objetos que ayuden a los héroes en su viaje. 

¡Divertido y cautivador con excelentes resultados para todas las edades!

Esta Skill tiene contenido en Inglés .

* * * *.* * * * *

The skill content is in Spanish.

Start from zero and learn to speak English! 

With Sombrero Pensante inglés you can learn how to speak American English and begin having conversations from day 1. 

Start talking English as you take a walk together with Caperucita Roja (a.k.a Little Red Riding Hood) in the enchanted forest of languages. Learn phrases via hilarious conversations with Lobo Feroz (a.k.a. the Big Bad Wolf), El Hombre de Jengibre (a.k.a. the Gingerbread Man) and other inhabitants of the enchanted forest. On the way, earn gold coins and buy valuable items that help the heroes on their journey. 

Fun and engaging with great results for any age!",sombrero pensante inglés,,,"pañol (ES), español (MX), español (US)",,,Educación y Referencia
B08CXGMS98,Quién le toca,{'all'},Grupo Reniba,Activación gratis,4,1.8 de 5,"“Alexa, abre quién le toca”","La próxima vez que estés tratando de decidir a quién le toca escoger algo o hacer alguna tarea, solo pídele a Alexa que te ayude. Por ejemplo, si estás tratando de decidir a quién le toca escoger una película en una noche de película, Alexa puede seleccionar al azar el nombre de alguien de la lista. O si estás tratando de decidir quién debe sacar la basura, ¡Alexa también puede ayudar con eso!",quién le toca,,,pañol (MX),,,Juegos y Curiosidades
B07Z9FHS1Y,Letra Aleatoria,{'all'},J. Esparza,Activación gratis,4,3.2 de 5,"“Alexa, abre letra aleatoria y dime una letra”",Obten una letra aleatoria del Abecedario español,letra aleatoria,,,"pañol (ES), español (MX)",,,Educación y Referencia
B07G236PNN,Sugerencias Musicales,{'all'},ZipBomb,Activación gratis,58,2.7 de 5,"“Alexa, abre Sugerencias Musicales y sugiéreme una canción”,“Alexa, abre Sugerencias Musicales y dime una canción de galician jazz”,“Alexa, abre Sugerencias Musicales y dame una canción de Hardcore Punk”",Esta Skill utiliza la API de Spotify para darte diferentes sugerencias musicales y ayudarte a encontrar nuevas canciones y bandas que podrían interesarte. Puedes pedirle canciones de cualquier género. No recoge ni utiliza datos personales.,sugerencias musicales,,,"pañol (ES), español (MX), inglés (CA), inglés (US)",,,Música y Audio
B0BNJKKRSY,Sonidos relajantes del ventilador,{'all'},Axantic,Activación gratis,0,,"“Alexa, abre Sonidos relajantes del ventilador”","Esta skill te permite escuchar un ruido blanco que puede ayudarte a mantenerte enfocado, relajarte y cubrir ruidos molestos.",sonidos relajantes del ventilador,https://axantic.s3.us-west-1.amazonaws.com/Privacy+Policy+Axantic+SPAGNOLO.pdf,https://axantic.s3.us-west-1.amazonaws.com/Privacy+Policy+Axantic+SPAGNOLO.pdf,"pañol (ES), español (MX), español (US)",,,
B07ZQTHXB1,Trivia de Chile Mole y Pozole,{'all'},Montesquie.com,Activación gratis,2,4.3 de 5,"“Alexa, abre trivia de chile mole y pozole”","En esta skill vamos a hacer preguntas de todas partes del mundo, desde Comida, Autos, Café y mas. Juega con tus amigos para ver quien sabe más sobre temas de variedad",trivia de chile mole y pozole,,,"pañol (ES), español (MX)",,,Juegos y Curiosidades
B087JFCHSL,Sonidos de Ardilla,{'all'},Nickopanther,Activación gratis,6,3.4 de 5,"“Alexa, sonidos de ardilla”",Escucha el sonido de las ardillas.,sonidos de ardilla,https://nickazzarello.com/privacy-policy,https://nickazzarello.com/terms-of-use,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), hindi (IN), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT), japonés (JP), portugués (BR), árabe (SA)",,,Música y Audio
B09PV81HFT,Radio Pez,{'all'},LOWE,Activación gratis,0,,"“Alexa, abre Radio Pez”,“Alexa, escuchar Radio Pez”,“Alexa, pon Radio Pez”",Toda la programación online de Radio Pez.,radio pez,https://lowe.es/privacidad.html,https://lowe.es/terms.html,"pañol (ES), español (MX), español (US)",,,
B08GL18ZCB,Revista Latina,{'all'},REVISTA LATINA NC LLC,Activación gratis,0,,"“Alexa, abre Revista Latina”,“¿Cuáles son las últimas noticias de Revista Latina?”,“leer la noticia 1”","Revista Latina NC

Sus espacios están diseñados para que todos puedan ser parte de ella.
Revista Latina NC tiene el propósito de promover los Negocios, Grupos Musicales, Artistas Latinos así como los Servicios y Eventos a través de las Sociedades, Instituciones, Academias, Asociaciones y Grupos que involucran a nuestra comunidad Latina.
Consideramos parte importante de nuestra comunidad la difusión de estas actividades con el fin de recordar nuestras tradiciones como países latinos y compartir con el mundo lo enriquecedor de cada una de nuestras culturas.",revista latina,https://revistalatinanc.com,https://revistalatinanc.com,"pañol (ES), español (MX), español (US)",,,Educación y Referencia
B09KS6V8VT,Mis ejercicios de espalda,{'all'},sofimrtz,Activación gratis,9,4.2 de 5,"“Alexa, abre mis ejercicios de espalda”,“Alexa, empieza mis ejercicios de espalda”,“Alexa, lanza mis ejercicios de espalda”",Mis ejercicios de espalda brinda rutinas especializadas para ayudarte a reducir y prevenir el dolor de espalda causado por malas posturas y prolongados tiempos sentado. Por medio de 2 niveles de dificultad lograrás tomar de 6 a 15 minutos diarios para invertir en tu bienestar personal.,mis ejercicios de espalda,,,pañol (MX),,,Salud y Bienestar
B08413QSY7,Sonidos de elefante,{'all'},Nickopanther,Activación gratis,0,,"“Alexa, abre Sonidos de elefante”","¡Haz que Alexa te dé un sonido de elefante para alegrar tu día!

Puedes agregar esta skill como parte de tus Rutinas.

Pasos:

1. En tu aplicación Alexa, selecciona Rutinas.
2. Seleccione Programar, agregue una hora (por ejemplo, 7 a. m.).
3. Elige Skills / Tus Skills.
4. Elija 'Sonidos de elefante'. Hecho.",sonidos de elefante,https://nickazzarello.com/privacy-policy,https://nickazzarello.com/terms-of-use,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), hindi (IN), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT), japonés (JP), portugués (BR), árabe (SA)",,,Música y Audio
B08S7K6WVL,Federación de Ciclismo Puertorriqueña,{'all'},Information Solutions and Technologies,Activación gratis,0,,"“Alexa, eventos de fecipur”,“Alexa, abre eventos de fecipur y dime los eventos de monte”,“Alexa, abre eventos de fecipur y dime los eventos para el mes de marzo”",La Skill esta dedicada al calendario de eventos de la Federación de Ciclismo Puertorriqueña,eventos de fecipur,,,"pañol (ES), español (MX), español (US)",,,Salud y Bienestar
B07QGFNZX3,Trivia de la literatura mundial,{'all'},AKSKILLS,Activación gratis,1,3 de 5,"“Alexa, abre juego de literatura”,“dame una pista”,“establecer un recordatorio”","Esta skill es la colección de libros famosos, sus escritores u otras preguntas relacionadas con la literatura que ayudan a conocer la cultura literaria del mundo.
Estoy seguro de que será muy útil e interesante para usted.
Ayúdame haciendo una revisión de esta skill.""

también puede usar recordatorios para recordar este cuestionario para el día siguiente.
como recordatorio, puede seguir algunos comandos: -
                         ""establecer un recordatorio"",
                         ""crear un recordatorio"",
                         ""nuevo recordatorio"",
                         ""Recuerdame"",
                         ""recordatorio para el día siguiente"",
                         ""recuérdame para el día siguiente"",
                         ""plan del día siguiente"",
                         ""recordatorio"",
                         ""un recordatorio""

Nota: dé permiso para el recordatorio en su aplicación Alexa. siga la aplicación Alexa para editar recordatorios después de crearlos correctamente.
la skill tiene algún contenido en inglés.
Esta skill utiliza Alexa Shopping para realizar compras en Amazon. Alexa permite comprar por voz utilizando su configuración predeterminada de pago y envío. Puede configurar un código de confirmación de voz, desactivar la compra y ver los detalles del producto y del pedido en su aplicación Alexa.
Visita mi sitio web para mis otras skills de Alexa.",juego de literatura,,,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT)",,Recordatorios,Juegos y Curiosidades
B07XKFDKLP,Asistente CoRAL,{'all'},Grupo SICOSS,Activación gratis,0,,"“Alexa, abre asistente coral”,“Alexa, inicia asistente coral”","CoRAL es el asistente inteligente, que te ayudará a consultar la información estratégica de tu sistema Contalinea.",asistente coral,http://www.gruposicoss.com.mx/descarga/Norha/Privacidad/index.htm,http://www.gruposicoss.com.mx/descarga/Norha/TerminosCondiciones/index.htm,pañol (MX),,,Productividad
B07TZR1R24,Días Festivos,{'all'},Luis M. Gallardo D.,Activación gratis,12,4.2 de 5,"“Alexa, abre días festivos”,“Alexa, pregunta a días festivos cuándo es el próximo feriado”,“Alexa, pregunta a días festivos cuántos días feriados tiene febrero”","Esta skill permite saber el próximo día festivo de un mes en particular, cuándo cae Navidad, o cuántos días festivos tiene un mes. 

Países soportados: Argentina,Australia, Austria, Belarus, Belgium, Brazil, Bulgaria, Canada, Colombia, Croatia, Czech, Denmark, Finland, France, Germany, Hungary, India, Ireland, Isle Of Man, Italy, Japan, Lithuania, Luxembourg, Mexico, Netherlands, New Zealand,, Norway, Poland, Portugal, Russia, Scotland, Slovenia, Slovakia, South Africa, Spain, Sweden, Switzerland, Ukraine, United Kingdom,United States,Wales

NOTA: Si su país no está listado, la skill usará España como país.",días festivos,https://lgallardo.com/alexa_skills_private_policy.html,,"pañol (ES), español (MX), español (US)",,,Servicios
B089H213H9,Halomesh,{'all'},KooPower.com,Activación gratis,0,,"“alexa, enciende la luz de la cocina”,“alexa, apaga la luz de la cocina”","Sus luces inteligentes de Mesh ahora se conectan a su familia de dispositivos Amazon Echo a través de la casa conectada a Alexa. Luego de unos sencillos pasos de configuración, puede controlar sus luces con Alexa.


    Asegúrese de haber iniciado sesión en su cuenta de KooPower en la nube y haber habilitado las luces inteligentes de Mesh para el control remoto. Luego sigue estos pasos:
1. Active esta skill y enlace su cuenta de KooPower. Asegúrese de haber habilitado el acceso remoto en las luces de su Mesh inteligente en la aplicación.
2. Luego, descubra sus luces inteligentes de Mesh diciendo ""Alexa, descubre mis dispositivos"" o haciendo clic en el botón Detectar en la sección Hogar digital - Dispositivos de la aplicación Alexa.
3. Sus luces inteligentes de Mesh deberían aparecer en su lista de dispositivos descubiertos usando el nombre dado en la aplicación KooPower.
4. Ahora que toda la configuración ha finalizado, simplemente puede pedirle a Alexa que encienda, apague o baje la luz.",,https://halomesh.com/MeshClouds/Privacy.html,,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT), japonés (JP)",,,Smart Home
B0BN9QKWR4,Jugadores Actualizados,{'all'},Kaoru,Activación gratis,1,3 de 5,"“Alexa, lanza jugadores actualizados”,“Alexa, abre jugadores actualizados”,“Alexa, inicia jugadores actualizados”",Esta skill te ayudará a mantenerte actualizado de los próximos lanzamientos durante el año.,jugadores actualizados,,,pañol (MX),,,Juegos y Curiosidades
B08DHMX5MK,frases bonita,{'all'},Oscar contreras vega,Activación gratis,0,,"“Alexa, abre frases bonita”","Pídele a Alexa que le haga cumplidos a tu gente favorita (¡o incluso a ti!) y ella escogerá de una lista de cumplidos.
Esta skill se creó usando un Skill Blueprint. Tus solicitudes para esta skill no se comparten con el desarrollador de la skill.",frases bonita,,,pañol (MX),,,Niños
B09P2WY14B,Sofabaton,{'all'},深圳弗瑞奇科技有限公司,Activación gratis,0,,"“Alexa, enciende la televisión.”,“Alexa, apaga la televisión.”","Conecta Alexa a tus dispositivos Sofabaton siguiendo estos pasos:

Descarga la aplicación para Android o iOS de Sofabaton.
Inicia sesión en la aplicación.
Aprovisione el dispositivo siguiendo las instrucciones en pantalla.
Asigne un nombre fácil de usar a su dispositivo. Este mismo nombre aparecerá en Alexa.
En la aplicación Alexa, busque la skill ""Sofabaton"".
Haga clic en ""Habilitar skill"" e inicie sesión con las mismas credenciales que utilizó en la aplicación Sofabaton.
Una vez que la vinculación sea exitosa, permita que Alexa descubra sus dispositivos.
Una vez que los dispositivos se detectan con éxito, la configuración está completa y puede comenzar a controlarlos con Alexa.
Se admiten los siguientes controles

Controles de interruptores:
""Alexa, enciende la televisión"".
""Alexa, apaga la televisión"".

En caso de que tenga alguna consulta, envíe un correo electrónico a Service@sofabaton.com",,https://esp-rainmaker-636839676037-us-west-1-terms-policy.s3.us-west-1.amazonaws.com/privacy_policy.txt,https://esp-rainmaker-636839676037-us-west-1-terms-policy.s3.us-west-1.amazonaws.com/terms_of_use.txt,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT)",,,Smart Home
B083Y3GT9R,Pelame Dazaev,{'all'},dazaevvc,Activación gratis,1,5 de 5,"“Alexa, pregunta a el rey dazaev que cuenta”","Hice este skill de cumpleanos para mi novia, tiene sorpresas hilarantes.",el rey dazaev,,,pañol (MX),,,Social
B09KSXHXV3,ABTest Load test,{'all'},Amazon,Activación gratis,0,,“Alexa open space facts”,"Ask for Space Facts, and learn about what really matters, like dark matter.\n\nSpace Facts provides fun the whole family can enjoy and is guaranteed to make you smarter.\n\nTo start, just say \""Alexa, launch Space Facts\"" or \""Alexa, open Space Facts\"" to get a fact\"".\n\nAt anytime, you can stop by saying \""Alexa, stop\""",space facts,https://www.privacy.com,,"pañol (ES), español (MX), español (US), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT), japonés (JP)",,,Juegos y Curiosidades
B07T7KGDTQ,NutriAsistente,{'all'},I CORP,Activación gratis,2,1.5 de 5,"“Alexa,  abre nutriasistente.”",Esta skill esta entrenada para poderte proporcionar los mejores consejos sobre nutrición que te ayudaran a mejorar tu salud.,nutriasistente,,,pañol (MX),,,Salud y Bienestar
B08HDL2Z3S,Vamos a estudiar,{'all'},desofttec,Activación gratis,12,3.7 de 5,"“Alexa abre vamos a estudiar”,“vamos a estudiar”,“ayuda”","Esta aplicación esta enfocada a repasar operaciones matematicas basicas, como son sumas, restas, multiplicaciones y/o diviciones.",vamos a estudiar,,,pañol (MX),,,Juegos y Curiosidades
B07ZQ6MGBP,Chistes malos,{'all'},Ndep,Activación gratis,1,5 de 5,"“Alexa, abre chistes malos y dime un chiste”",¡Pídele a Alexa que te cuente el peor chiste!,chistes malos,,,"pañol (ES), español (MX)",,,Curiosidades y Humor
B07Z8BSP79,Fórmula 970,{'all'},Digital Drive Servicios Digitales S.A. de C.V.,Activación gratis,1,3 de 5,"“Alexa, abre fórmula novecientos setenta”,“Alexa, pon fórmula novecientos setenta”","Radio Fórmula se ha consolidado como la empresa líder en radio hablada, y en cuestión de noticias, “Si te enteraste, seguro fue con nosotros”. Gracias a la suma del esfuerzo, talento, credibilidad y prestigio de nuestros conductores, ocupamos consistentemente los primeros lugares en los rubros de Noticias (mañana, tarde, noche y fin de semana), Barra Femenina, Entretenimiento y Deportes. Aquí te presentamos nuestra estación, que en la zona metropolitana de la ciudad de México, se escucha en el 970 de AM.",fórmula novecientos setenta,https://www.radioformula.com.mx/aviso-de-privacidad/,https://www.radioformula.com.mx/terminos-de-uso/,pañol (MX),,,Noticias
B0BRQM7Q3F,quiero noticias,{'all'},Quiero Media S.A de C.V,Activación gratis,0,,"“Alexa, ¿cuáles son las noticias (del día)?”,“Alexa, pon el resumen de noticias.”","Somos un equipo que combina la experiencia y juventud para llevar hasta dónde usted se encuentra la información importante de Guadalajara, Jalisco, el país y el mundo.

Reportajes, entrevistas, denuncias ciudadanas y las tendencias de lo que marca la agenda del día, todo en un mismo lugar.

Acompaña a los rostros de la comunicación de Jalisco, Gabriela Aguilar, Miguel Ángel Collado, Marilyn Sicilia y Jonás que te cuentan las historias con un enfoque amable, fresco y objetivo.

Somos Quiero Noticias.
Escucha actualizaciones diarias de QuieroTV Canal 10. Puedes decir simplemente ""Alexa, pon el resumen de noticias."".",,,https://quierotv.mx/,pañol (MX),,,Noticias
B07RZ941G6,Conociendo Mazatlán,{'all'},asi es 2.1,Activación gratis,0,,"“Alexa, inicia conociendo mazatlán”","En esta skill aprenderás datos interesantes de diversos temas que llevaron a mazatlán ser lo que es hoy en día, de forma aleatoria escucharas datos o sucesos importantes recabados cuidadosamente y respaldados verídicamente para iniciar di: ''Alexa, inicia conociendo mazatlán '', y empezara a darte información breve-mente por lapsos donde al terminar cada refrán podrás decir ''otra, siguiente o continua'' para seguir escuchando datos interesantes. Para reiniciar solo di: '' reinicia, vuelve a empezar, comienza de nuevo o reiniciar'', para pedir ayuda di: ''ayuda o Ayúdame'', para detener o salir de la aplicación solo di: ''para, detente o cancela'', esperamos la disfrutes tanto como nosotros.",conociendo mazatlán,,,pañol (MX),,,Juegos y Curiosidades
B0922ZFVXH,Evangelio en Casa,{'all'},Eduardo Vannuchi,Activación gratis,12,4.6 de 5,“Alexa evangelio hoy”,"Kardec nos trajo la tercera revelación prometida por Jesús. Esta skill contiene mensajes que serán elegidos especialmente para cada momento de tu vida, encontrarás significado en las palabras de Jesús que te ayudarán a superar las dificultades, y tal vez a suavizar tu camino. Tienes amigos allá arriba.",evangelio hoy,,,"pañol (ES), español (MX), español (US), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), portugués (BR)",,,Estilo de Vida
B08WYHJ319,Fórmula 1120 AM Puebla,{'all'},PUEBLA,Activación gratis,0,,"“Alexa, reproduce Radio Fórmula Puebla”,“Alexa, pon Radio Fórmula Puebla”,“Alexa, prende Radio Fórmula Puebla”","Radio Fórmula Puebla, un eslabón más de CINCO RADIO.
Av. 5 de Mayo #2939 Las Hadas. Teléfono (222) 273-33-18
El contenido de esta skill está en Español e Inglés.
The skill content is in Spanish and English.",radio fórmula puebla,http://cincoradio.com.mx/aviso-de-privacidad,http://cincoradio.com.mx/aviso-de-privacidad,"pañol (ES), español (MX), español (US)",,,Música y Audio
B08PFW8DTV,Almeria Radio,{'all'},Promineo Limited,Activación gratis,0,,“Alexa abre almeria radio”,"La radio de Almería es una emisora en inglés ubicada cerca de Albox, Almería en el sur de España y disponible en FM en 107.5FM en todo el Valle de Almanzora.",almeria radio,https://www.almeriaradio.live/privacy,https://www.almeriaradio.live/terms,"pañol (ES), español (MX), español (US), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US)",,,Música y Audio
B08667R388,Sonidos de Gato,{'all'},Nickopanther,Activación gratis,11,3.5 de 5,"“Alexa, sonidos de gato”","¿Eres un amante de los gatos? Bueno amante de los gatos o no, puedes escuchar el sonido de los gatos para tu propia diversión.",sonidos de gato,https://nickazzarello.com/privacy-policy,https://nickazzarello.com/terms-of-use,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), hindi (IN), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT), japonés (JP), portugués (BR), árabe (SA)",,,Música y Audio
B08DRPHFYB,VegeCloud,{'all'},Vegecloud,Activación gratis,0,,"“Alexa, abre Nube de Sensores.”,“Enumerar sensores.”,“Informe de sensores.”","La skill VegeCloud le permite conectarse a su cuenta VegeCloud y recuperar fácilmente información sobre sus sensores y concentradores configurados. Además, si tiene algún controlador de relé configurado conectado a su cuenta, puede programarlo fácilmente para que se encienda o apague (es decir, encienda / apague sus rociadores).

Las características incluyen:
- Listado de todos sus sensores configurados de VegeCloud.com
- Filtrar su lista de sensores por ubicación y / o tipo
- Obtener datos específicos de un sensor al preguntar por su nombre
- Obteniendo una ejecución rápida de todos los datos de su sensor diciendo ""informe del sensor""
- Programación de un controlador de relé para encender o apagar
- ¡Y más!

* Nota: para aprovechar al máximo esta skill, necesitarás tener una cuenta VegeCloud y configurar un dispositivo. Visite VegeCloud.com para obtener más información sobre cómo comenzar.",nube de sensores,http://vegecloud.com/Terms/PrivacyPolicy.phtml,,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT), portugués (BR)",,,Smart Home
